,id,TSS_start,TSS_frecuency_YPD
6890,YPL050C,462150,7
6891,YPL051W,459928,11
6892,YPL052W,458742,4
6893,YPL053C,458530,46
6894,YPL054W,455657,0
6895,YPL055C,455000,7
6896,YPL056C,453915,4
6897,YPL057C,453227,10
6898,YPL059W,444525,466
6899,YPL060W,434284,4
6900,YPL061W,432544,557
6901,YPL062W,431724,1
6902,YPL063W,429815,286
6903,YPL064C,429658,5
6904,YPL065W,427927,10
6905,YPL066W,426062,6
6906,YPL067C,425904,36
6907,YPL068C,425114,10
6908,YPL069C,423932,9
6909,YPL070W,420741,12
6910,YPL071C,420564,52
6911,YPL072W,418319,20
6912,YPL074W,415743,7
6913,YPL075W,412176,2
6914,YPL076W,410297,45
6915,YPL077C,410118,3
6916,YPL078C,408783,43
6917,YPL079W,406610,1043
6918,YPL080C,406677,1
6919,YPL081W,404918,1550
6920,YPL083C,398183,10
6921,YPL084W,393982,3
6922,YPL086C,386492,37
6923,YPL087W,383404,9
6924,YPL088W,381926,3
6925,YPL089C,381444,7
6926,YPL090C,378424,3615
6927,YPL091W,375502,399
6928,YPL092W,373661,194
6929,YPL093W,370946,157
6930,YPL094C,370681,2041
6931,YPL095C,369474,25
6932,YPL096C-A,366782,6
6933,YPL096W,366905,4
6934,YPL097W,364942,5
6935,YPL098C,364756,156
6936,YPL099C,364087,8
6937,YPL100W,361819,33
6938,YPL101W,360170,26
6939,YPL103C,359425,174
6940,YPL104W,355659,18
6941,YPL105C,355435,7
6942,YPL106C,352316,30
6943,YPL107W,349076,5
6944,YPL108W,348420,1
6945,YPL109C,347466,6
6946,YPL110C,344872,1
6947,YPL111W,339904,20
6948,YPL112C,338670,14
6949,YPL113C,337179,2
6950,YPL114W,335938,5
6951,YPL115C,335784,1
6952,YPL116W,329432,2
6953,YPL117C,328847,60
6954,YPL118W,326542,34
6955,YPL119C,326330,2
6956,YPL119C-A,325106,3
6957,YPL120W,322055,17
6958,YPL122C,320793,28
6959,YPL123C,319028,7
6960,YPL124W,316698,8
6961,YPL125W,313231,1
6962,YPL126W,310191,0
6963,YPL127C,309627,18
6964,YPL128C,308281,8
6965,YPL129W,305241,160
6966,YPL131W,303102,24917
6967,YPL132W,301566,5
6968,YPL133C,301349,29
6969,YPL134C,299532,31
6970,YPL135C-A,298108,0
6971,YPL135W,297462,119
6972,YPL136W,296205,1
6973,YPL137C,296684,2
6974,YPL138C,292482,7
6975,YPL139C,291107,11
6976,YPL140C,289253,8
6977,YPL141C,286307,1
6978,YPL143W,282093,3387
6979,YPL144W,280467,45
6980,YPL145C,279979,35
6981,YPL146C,277565,38
6982,YPL147W,273170,2
6983,YPL148C,272952,35
6984,YPL149W,271233,10
6985,YPL150W,267985,1
6986,YPL151C,267573,8
6987,YPL152W,264966,17
6988,YPL152W-A,264571,1
6989,YPL153C,264332,2
6990,YPL154C,261207,18
6991,YPL155C,259377,7
6992,YPL156C,256827,2
6993,YPL157W,254694,15
6994,YPL158C,254380,85
6995,YPL159C,251761,3
6996,YPL160W,246927,75
6997,YPL162C,244095,5
6998,YPL163C,242723,75
6999,YPL164C,241567,1
7000,YPL165C,239121,1
7001,YPL166W,237297,3
7002,YPL168W,231072,40
7003,YPL169C,230874,70
7004,YPL170W,228257,6
7005,YPL171C,227378,2
7006,YPL172C,225869,10
7007,YPL173W,223077,21
7008,YPL174C,222908,2
7009,YPL175W,218567,19
7010,YPL176C,218390,11
7011,YPL177C,214044,3
7012,YPL178W,212110,13
7013,YPL179W,207988,30
7014,YPL180W,205202,50
7015,YPL181W,203296,6
7016,YPL182C,203703,0
7017,YPL183C,202547,9
7018,YPL183W-A,198989,178
7019,YPL184C,198461,39
7020,YPL185W,195214,1
7021,YPL186C,195475,1
7022,YPL187W,193598,1
7023,YPL188W,191390,3
7024,YPL189C-A,188604,104
7025,YPL189W,189046,5
7026,YPL190C,187819,9
7027,YPL191C,184724,2
7028,YPL192C,183256,0
7029,YPL193W,181364,4
7030,YPL194W,179252,4
7031,YPL195W,176210,7
7032,YPL196W,174966,7
7033,YPL198W,173125,3647
7034,YPL199C,172765,61
7035,YPL200W,171465,0
7036,YPL201C,171198,0
7037,YPL202C,169452,15
7038,YPL203W,166094,29
7039,YPL204W,164082,9
7040,YPL206C,163622,58
7041,YPL207W,159832,1
7042,YPL208W,157842,151
7043,YPL209C,157675,6
7044,YPL210C,156231,237
7045,YPL211W,153466,690
7046,YPL212C,153190,20
7047,YPL213W,150578,4
7048,YPL214C,150292,14
7049,YPL215W,147387,32
7050,YPL216W,143736,0
7051,YPL217C,143205,1
7052,YPL218W,138632,1537
7053,YPL219W,136708,4
7054,YPL220W,135778,2493
7055,YPL221W,132812,21
7056,YPL222C-A,132206,1
7057,YPL222W,130082,14
7058,YPL223C,129182,1
7059,YPL224C,128088,23
7060,YPL225W,125984,396
7061,YPL226W,121738,27
7062,YPL227C,121292,10
7063,YPL228W,118251,6
7064,YPL229W,117047,6
7065,YPL230W,115069,2
7066,YPL232W,107112,42
7067,YPL233W,106142,6
7068,YPL234C,105495,2721
7069,YPL235W,103168,45
7070,YPL236C,102773,8
7071,YPL237W,100453,79
7072,YPL238C,102570,1
7073,YPL239W,99406,56
7074,YPL240C,98681,32
7075,YPL241C,96266,4
7076,YPL242C,95197,1
7077,YPL243W,88427,841
7078,YPL244C,88055,39
7079,YPL245W,85556,9
7080,YPL246C,85337,163
7081,YPL247C,84288,1
7082,YPL248C,82396,2
7083,YPL249C,79398,2
7084,YPL249C-A,76277,2020
7085,YPL250C,74786,11
7086,YPL252C,73925,10
7087,YPL253C,73053,4
7088,YPL254W,69237,6
7089,YPL255W,67709,7
7090,YPL256C,66789,14
7091,YPL257W,63211,4
7092,YPL258C,55762,2
7093,YPL259C,52712,7
7094,YPL260W,49207,39
7095,YPL261C,49484,0
7096,YPL262W,47332,27
7097,YPL263C,46528,58
7098,YPL264C,44366,2
7099,YPL265W,40920,9
7100,YPL266W,39074,20
7101,YPL267W,38154,31
7102,YPL268W,35205,10
7103,YPL269W,33001,4
7104,YPL270W,30459,135
7105,YPL271W,30049,872
7106,YPL272C,29598,1
7107,YPL273W,25014,209
7108,YPL274W,22886,982
7109,YPL279C,14423,1
7110,YPR001W,556282,5
7111,YPR002C-A,561272,0
7112,YPR002W,558372,1
7113,YPR003C,563814,5
7114,YPR004C,565055,14
7115,YPR005C,566901,3
7116,YPR006C,569060,0
7117,YPR008W,572701,6
7118,YPR009W,576458,15
7119,YPR010C,581253,9
7120,YPR010C-A,582786,23
7121,YPR011C,584139,14
7122,YPR012W,583199,1
7123,YPR013C,586163,9
7124,YPR015C,591044,1
7125,YPR016C,593161,16
7126,YPR017C,593927,52
7127,YPR018W,594386,109
7128,YPR019W,596674,4
7129,YPR020W,599821,46
7130,YPR021C,603576,1
7131,YPR022C,607349,2
7132,YPR023C,610071,35
7133,YPR024W,610306,61
7134,YPR025C,614580,4
7135,YPR026W,615282,1
7136,YPR028W,623472,1230
7137,YPR029C,627011,11
7138,YPR030W,627863,0
7139,YPR031W,631486,4
7140,YPR032W,634073,2
7141,YPR033C,639020,109
7142,YPR034W,639460,46
7143,YPR035W,642091,152
7144,YPR036W,643780,1041
7145,YPR036W-A,645875,144
7146,YPR037C,647085,131
7147,YPR040W,647298,15
7148,YPR041W,648597,3479
7149,YPR043W,654135,3414
7150,YPR045C,656610,143
7151,YPR046W,656784,4
7152,YPR047W,657469,7
7153,YPR048W,659158,45
7154,YPR049C,664721,3
7155,YPR051W,664930,34
7156,YPR052C,665997,127
7157,YPR054W,665584,3
7158,YPR055W,667629,3
7159,YPR056W,671108,4
7160,YPR057W,672470,16
7161,YPR058W,673738,262
7162,YPR059C,675483,1
7163,YPR060C,675690,27
7164,YPR061C,676915,4
7165,YPR062W,677136,5328
7166,YPR063C,678373,605
7167,YPR064W,678525,1
7168,YPR065W,679663,5
7169,YPR066W,681206,1
7170,YPR067W,682192,9
7171,YPR068C,684353,4
7172,YPR069C,685495,57
7173,YPR070W,685857,8
7174,YPR071W,688145,5
7175,YPR072W,690006,17
7176,YPR073C,692480,25
7177,YPR074C,694903,673
7178,YPR075C,696874,0
7179,YPR076W,695723,1
7180,YPR079W,698810,3
7181,YPR080W,700563,60383
7182,YPR081C,703970,3
7183,YPR082C,704664,70
7184,YPR083W,704830,31
7185,YPR084W,706857,3
7186,YPR085C,709915,21
7187,YPR086W,710057,24
7188,YPR088C,713051,310
7189,YPR089W,713236,4
7190,YPR091C,718496,107
7191,YPR092W,718195,1
7192,YPR093C,720488,8
7193,YPR094W,720617,8
7194,YPR095C,724964,1
7195,YPR097W,725154,3
7196,YPR098C,729567,157
7197,YPR099C,730204,4
7198,YPR100W,729753,22
7199,YPR101W,730467,614
7200,YPR102C,731772,2959
7201,YPR103W,732281,52
7202,YPR104C,736725,2
7203,YPR105C,739642,5
7204,YPR106W,740049,39
7205,YPR107C,742148,5
7206,YPR108W,742374,42
7207,YPR109W,744517,6
7208,YPR110C,746845,76
7209,YPR111W,747250,12
7210,YPR112C,751971,11
7211,YPR113W,752232,37
7212,YPR114W,753237,57
7213,YPR115W,754670,1
7214,YPR116W,758648,3
7215,YPR118W,767723,31
7216,YPR119W,771310,3
7217,YPR120C,775296,4
7218,YPR121W,778422,4
7219,YPR123C,787680,2
7220,YPR124W,786044,19
7221,YPR125W,787865,54
7222,YPR126C,789439,1
7223,YPR127W,789894,17
7224,YPR128C,792259,6
7225,YPR129W,792665,48
7226,YPR131C,794513,63
7227,YPR132W,794941,2719
7228,YPR133C,797285,51
7229,YPR133W-A,797528,62
7230,YPR134W,798042,22
7231,YPR135W,799201,6
7232,YPR137W,802298,16
7233,YPR138C,812683,328
7234,YPR139C,814128,39
7235,YPR140W,814301,8
7236,YPR141C,818081,4
7237,YPR143W,818285,88
7238,YPR144C,821446,242
7239,YPR145C-A,824958,1
7240,YPR145W,822578,256
7241,YPR146C,826553,0
7242,YPR147C,826639,17
7243,YPR148C,828214,26
7244,YPR149W,829754,346
7245,YPR151C,831686,0
7246,YPR152C,833480,49
7247,YPR153W,833658,0
7248,YPR154W,834536,12
7249,YPR155C,837479,12
7250,YPR156C,840071,48
7251,YPR157W,841215,47
7252,YPR158W,843195,5
7253,YPR159W,857395,11
7254,YPR160C-A,864079,1
7255,YPR160W-A,861754,1
7256,YPR161C,866499,18
7257,YPR162C,868323,17
7258,YPR163C,870041,524
7259,YPR165W,875171,90
7260,YPR166C,876667,57
7261,YPR167C,877762,4
7262,YPR168W,877431,2
7263,YPR169W,878656,64
7264,YPR169W-A,883201,1
7265,YPR170C,883579,4
7266,YPR170W-A,883324,1
7267,YPR171W,883792,48
7268,YPR172W,885764,10
7269,YPR173C,887869,173
7270,YPR174C,888741,3
7271,YPR175W,888955,8
7272,YPR176C,892084,7
7273,YPR178W,892306,3
7274,YPR179C,895797,4
7275,YPR180W,895935,100
7276,YPR181C,899727,57
7277,YPR182W,900132,610
7278,YPR183W,900718,192
7279,YPR185W,906908,16
7280,YPR186C,911027,7
7281,YPR187W,911241,1563
7282,YPR188C,912501,18
7283,YPR189W,912642,2
7284,YPR190C,919071,9
7285,YPR191W,919321,991
7286,YPR192W,921845,2
7287,YPR193C,923671,2
7288,YPR194C,927046,1
7289,YPR195C,928316,0
7290,YPR196W,931350,6
7291,YPR197C,934514,0
7292,YPR198W,933979,123
7293,YPR199C,939042,11
7294,YPR200C,941198,1
7295,YPR201W,939770,2
